Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (parseRelated) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.getName; io.agrest.meta.AgRelationship.getTargetEntity
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (createIdsExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.protocol.EntityUpdateBuilder.getCurrentUpdate; io.agrest.EntityUpdate.addIdPart
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (createIdsExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.protocol.EntityUpdateBuilder.getCurrentUpdate; io.agrest.EntityUpdate.addIdPart
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (createAttributeExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.EntityUpdate.setAttribute; io.agrest.runtime.protocol.EntityUpdateBuilder.getCurrentUpdate
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (createToOneRelationshipExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.protocol.EntityUpdateBuilder.getCurrentUpdate; io.agrest.EntityUpdate.setToOne
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (createToOneRelationshipExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.EntityUpdate.setToOneId; io.agrest.runtime.protocol.EntityUpdateBuilder.getCurrentUpdate
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (createToManyRelationshipExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.protocol.EntityUpdateBuilder.getCurrentUpdate; io.agrest.EntityUpdate.emptyToManyIds
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (createToManyRelationshipExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.EntityUpdate.emptyToMany; io.agrest.runtime.protocol.EntityUpdateBuilder.getCurrentUpdate
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (createToManyRelationshipExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.EntityUpdate.addToMany; io.agrest.runtime.protocol.EntityUpdateBuilder.getCurrentUpdate
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (createToManyRelationshipExtractor) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.protocol.EntityUpdateBuilder.getCurrentUpdate; io.agrest.EntityUpdate.addToManyId
agrest,io.agrest.runtime.protocol,EntityUpdateParser,Law of Demeter violation,The tool detected the smell in this method (relatedIdConverter) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.getIdParts; io.agrest.meta.AgRelationship.getTargetEntity
agrest,io.agrest.runtime.protocol,UpdateRequestParser,Law of Demeter violation,The tool detected the smell in this method (parse) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.protocol.UpdateRequestParser.getParser; io.agrest.runtime.protocol.EntityUpdateParser.parse
agrest,io.agrest.runtime.protocol,UpdateRequestParser,Law of Demeter violation,The tool detected the smell in this method (parse) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.protocol.UpdateRequestParser.getParser; io.agrest.runtime.protocol.EntityUpdateParser.parse
agrest,io.agrest.runtime.protocol,ExpMergerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.entity.ExpMerger
agrest,io.agrest.runtime.protocol,ExpMergerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
agrest,io.agrest.runtime.protocol,ExpMergerTest,Law of Demeter violation,The tool detected the smell in this method (merge_OverExisting) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.protocol.Exp.and; io.agrest.protocol.Exp.simple
agrest,io.agrest.runtime.protocol,ExpMergerTest.Tr,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.protocol,ExpParserTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.protocol.ExpParser
agrest,io.agrest.runtime.protocol,SortMergerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.entity.SortMerger
agrest,io.agrest.runtime.protocol,SortMergerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
agrest,io.agrest.runtime.protocol,SortMergerTest.Tr,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.protocol,SortParserTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.protocol.SortParser
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest.O1,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest.O2,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest.O3,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.request,DefaultRequestBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.request.DefaultRequestBuilder
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Include) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Include) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Include) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Include_Array) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Include_Array) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Include_Array) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Exclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Exclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.protocol.Exclude.getPath; io.agrest.AgRequest.getExcludes
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Exclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.protocol.Exclude.getPath; io.agrest.AgRequest.getExcludes
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Exclude_Array) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Exclude_Array) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.protocol.Exclude.getPath; io.agrest.AgRequest.getExcludes
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Exclude_Array) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.protocol.Exclude.getPath; io.agrest.AgRequest.getExcludes
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_IncludeExclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_IncludeExclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_IncludeExclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_IncludeExclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_IncludeExclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.protocol.Exclude.getPath; io.agrest.AgRequest.getExcludes
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_IncludeExclude) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.protocol.Exclude.getPath; io.agrest.AgRequest.getExcludes
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_IncludeRels) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_IncludeRels) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_SortSimple_NoDir) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_SortSimple_ASC) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_SortSimple_DESC) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Sort) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Sort_Dupes) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,Law of Demeter violation,The tool detected the smell in this method (build_Exp) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.request.DefaultRequestBuilder
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeObject_Path) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeObject_Path) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeObject_MapBy) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeObject_MapBy) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeObject_MapBy) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequest.getIncludes; io.agrest.protocol.Include.getMapBy
agrest,io.agrest.junit,AgPojoTester,Law of Demeter violation,The tool detected the smell in this method (entity) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.junit.AgPojoTester.runtime; io.agrest.meta.AgSchema.getEntity
agrest,io.agrest.junit,AgPojoTester.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.junit.pojo,P8,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: STRING_SET; NUMBER_LIST; WILDCARD_COLLECTION; GENERIC_COLLECTION; BOOLEANS; DOUBLES; CHARACTERS
agrest,io.agrest.protocol.junit,ControlParamsChecker,Law of Demeter violation,The tool detected the smell in this method (assertExp) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getExp; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.protocol.junit,ControlParamsChecker,Law of Demeter violation,The tool detected the smell in this method (assertSort) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntity.getOrderings
agrest,io.agrest.protocol.junit,ControlParamsChecker,Law of Demeter violation,The tool detected the smell in this method (assertIdIncluded) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.isIdIncluded; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.protocol.junit,ControlParamsChecker,Law of Demeter violation,The tool detected the smell in this method (assertIdExcluded) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.isIdIncluded; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.protocol.junit,ControlParamsChecker,Law of Demeter violation,The tool detected the smell in this method (assertAttributes) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getBaseProjection; io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntityProjection.getAttributes
agrest,io.agrest.protocol.junit,ControlParamsChecker,Law of Demeter violation,The tool detected the smell in this method (assertRelationships) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getChildren; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.protocol.junit,ControlParamsChecker,Law of Demeter violation,The tool detected the smell in this method (assertRelationships) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.RelatedResourceEntity.getIncoming; io.agrest.meta.AgRelationship.getName
agrest,io.agrest.protocol.junit,ControlParamsTester,Law of Demeter violation,The tool detected the smell in this method (parseRequest) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.SelectBuilder.get; io.agrest.SelectBuilder.clientParams
agrest,io.agrest.j17.junit,AgPojoTester.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.j17,RecordGET_IT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2,AgJaxrsFeatureBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
agrest,io.agrest.jaxrs2,AgRuntimeBuilder_ExceptionMappersIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2,AgRuntimeBuilder_ExceptionMappersIT.TestAgExceptionMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2,AgRuntimeBuilder_ExceptionMappersIT.TestExceptionMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2,AgRuntimeBuilder_ExceptionMappersIT.TestException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2,TestFeatureProvider.TestFeature,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2,TestFeatureProvider.RegisteredByFeature,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.provider,DataResponseWriter,Law of Demeter violation,The tool detected the smell in this method (writeTo) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.encoder.EncodingPolicy.skipNullProperties; io.agrest.jaxrs2.provider.DataResponseWriter.getEncodingPolicy
agrest,io.agrest.jaxrs2.provider,DataResponseWriter,Law of Demeter violation,The tool detected the smell in this method (writeTo) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.jaxrs2.provider.DataResponseWriter.getJacksonService; io.agrest.runtime.jackson.IJacksonService.outputJson
agrest,io.agrest.jaxrs2.provider,DataResponseWriter,Law of Demeter violation,The tool detected the smell in this method (writeData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.encoder.Encoder.encode; io.agrest.DataResponse.getEncoder
agrest,io.agrest.jaxrs2.provider,SimpleResponseWriter,Law of Demeter violation,The tool detected the smell in this method (writeTo) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.jaxrs2.provider.SimpleResponseWriter.getJacksonService; io.agrest.runtime.jackson.IJacksonService.outputJson
agrest,io.agrest.jaxrs2.provider,JaxrsAgExceptionMapperIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,BasicIT,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
agrest,io.agrest.jaxrs2.GET,BasicIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,ConditionalRequestIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,DataResponseIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,DataResponseIT.X,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,DataResponseIT.Y,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,DataResponseWrappedInJaxRsIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,DataResponseWrappedInJaxRsIT.X,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,ExceptionIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,SimpleResponseIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.GET,SimpleResponseWrappedInJaxRsIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.junit,AgPojoTester.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (doFetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.id.AgObjectId.asMap; io.agrest.runtime.processor.select.SelectContext.getId
agrest,io.agrest.jaxrs2.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (doFetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.jaxrs2.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (doFetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntity.getOrderings
agrest,io.agrest.jaxrs2.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (doFetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.jaxrs2.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (toComparator) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgAttribute.getDataReader; io.agrest.reader.DataReader.read
agrest,io.agrest.jaxrs2.junit.pojo,P8,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: STRING_SET; NUMBER_LIST; WILDCARD_COLLECTION; GENERIC_COLLECTION; BOOLEANS; DOUBLES; CHARACTERS
agrest,io.agrest.jaxrs2.openapi,AgSwaggerModule.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityTest.P3,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityTest.P4,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityTest.P5,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityTest.P6,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityTest.P8,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityUpdateTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityUpdateTest.P4,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityUpdateTest.P5,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityUpdateTest.P6,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityUpdateTest.P7,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,EntityUpdateTest.P8,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Entity_NoPropertyConflictsTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Entity_NoPropertyConflictsTest.P8,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Entity_NoPropertyConflictsTest.P7,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest.P9,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest.P10,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest.P11,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Path_GETTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Path_PUTTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,Path_PUTTest.P4,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,ResponseSubresourceTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,ResponseSubresourceTest.SubR,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,ResponseSubresourceTest.P1,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi,ResponseSubresourceTest.P2,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.jaxrs2.openapi.modelconverter,AgEntityModelConverter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BINDING_ENTITY_PACKAGES
agrest,io.agrest.jaxrs2.openapi.junit,TestOpenAPIBuilder,Law of Demeter violation,The tool detected the smell in this method (build) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntime.builder; io.agrest.runtime.AgRuntimeBuilder.module
agrest,io.agrest.jaxrs3,AgJaxrsFeature,Law of Demeter violation,The tool detected the smell in this method (build) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.jaxrs3.AgJaxrsFeature.builder; io.agrest.jaxrs3.AgJaxrsFeatureBuilder.build
agrest,io.agrest.jaxrs3,AgJaxrsFeatureBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
agrest,io.agrest.jaxrs3,AgJaxrsFeature_FeatureProviderTest,Law of Demeter violation,The tool detected the smell in this method (feature) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.jaxrs3.AgJaxrsFeature.builder; io.agrest.jaxrs3.AgJaxrsFeatureBuilder.feature
